great_meninsky;0.13%;0.26%;336MiB / 125.6GiB;3.19kB / 0B;0B / 0B;34 ;15:35:45
great_meninsky;0.12%;0.26%;336MiB / 125.6GiB;3.26kB / 0B;0B / 0B;34 ;15:35:47
great_meninsky;0.13%;0.26%;336MiB / 125.6GiB;3.48kB / 0B;0B / 0B;34 ;15:35:50
great_meninsky;52.80%;0.27%;350.8MiB / 125.6GiB;33.9kB / 388kB;0B / 0B;35 ;15:35:53
great_meninsky;100.13%;0.38%;491.4MiB / 125.6GiB;33.9kB / 388kB;0B / 0B;35 ;15:35:55
great_meninsky;15.45%;0.41%;528.6MiB / 125.6GiB;38kB / 749kB;0B / 254kB;35 ;15:35:58
great_meninsky;45.18%;0.41%;528.5MiB / 125.6GiB;54.8kB / 762kB;0B / 254kB;35 ;15:36:00
great_meninsky;0.14%;0.41%;528.5MiB / 125.6GiB;54.8kB / 762kB;0B / 254kB;35 ;15:36:03
great_meninsky;0.13%;0.41%;528.5MiB / 125.6GiB;55.1kB / 762kB;0B / 254kB;35 ;15:36:06
great_meninsky;0.13%;0.41%;528.5MiB / 125.6GiB;55.1kB / 762kB;0B / 254kB;35 ;15:36:08
great_meninsky;46.41%;0.42%;544.8MiB / 125.6GiB;73.8kB / 778kB;0B / 254kB;35 ;15:36:11
great_meninsky;0.13%;0.42%;544.8MiB / 125.6GiB;84.2kB / 786kB;0B / 254kB;35 ;15:36:13
great_meninsky;0.13%;0.42%;544.8MiB / 125.6GiB;84.2kB / 786kB;0B / 254kB;35 ;15:36:16
great_meninsky;0.13%;0.42%;544.8MiB / 125.6GiB;84.2kB / 786kB;0B / 254kB;35 ;15:36:19
great_meninsky;0.13%;0.42%;544.8MiB / 125.6GiB;84.2kB / 786kB;0B / 254kB;35 ;15:36:21
great_meninsky;0.13%;0.42%;544.8MiB / 125.6GiB;84.2kB / 786kB;0B / 254kB;35 ;15:36:24
great_meninsky;180.65%;0.92%;1.159GiB / 125.6GiB;788MB / 3.93MB;0B / 254kB;35 ;15:36:26
great_meninsky;100.35%;1.05%;1.322GiB / 125.6GiB;1GB / 4.78MB;0B / 254kB;35 ;15:36:29
great_meninsky;100.35%;1.06%;1.328GiB / 125.6GiB;1GB / 4.78MB;0B / 254kB;35 ;15:36:32
great_meninsky;99.88%;1.06%;1.333GiB / 125.6GiB;1GB / 4.78MB;0B / 254kB;35 ;15:36:34
great_meninsky;101.16%;1.07%;1.338GiB / 125.6GiB;1GB / 4.78MB;0B / 254kB;35 ;15:36:37
great_meninsky;100.62%;1.13%;1.423GiB / 125.6GiB;1GB / 4.79MB;0B / 254kB;35 ;15:36:39
great_meninsky;99.95%;1.04%;1.312GiB / 125.6GiB;1GB / 4.84MB;0B / 254kB;35 ;15:36:42
great_meninsky;100.47%;1.30%;1.628GiB / 125.6GiB;1GB / 4.84MB;0B / 254kB;35 ;15:36:45
great_meninsky;100.22%;1.55%;1.941GiB / 125.6GiB;1GB / 4.84MB;0B / 254kB;35 ;15:36:47
great_meninsky;99.95%;1.99%;2.494GiB / 125.6GiB;1GB / 4.84MB;0B / 254kB;35 ;15:36:50
great_meninsky;99.94%;2.45%;3.075GiB / 125.6GiB;1GB / 4.84MB;0B / 254kB;35 ;15:36:52
great_meninsky;99.90%;2.68%;3.367GiB / 125.6GiB;1GB / 4.84MB;0B / 254kB;35 ;15:36:55
great_meninsky;99.88%;2.93%;3.681GiB / 125.6GiB;1GB / 4.84MB;0B / 254kB;35 ;15:36:58
great_meninsky;100.07%;3.29%;4.136GiB / 125.6GiB;1GB / 4.84MB;0B / 254kB;35 ;15:37:00
great_meninsky;100.12%;3.78%;4.74GiB / 125.6GiB;1GB / 4.84MB;0B / 254kB;35 ;15:37:03
great_meninsky;100.60%;5.02%;6.306GiB / 125.6GiB;1GB / 4.84MB;0B / 254kB;35 ;15:37:05
great_meninsky;100.13%;5.02%;6.306GiB / 125.6GiB;1GB / 4.84MB;0B / 254kB;35 ;15:37:08
great_meninsky;100.19%;5.02%;6.306GiB / 125.6GiB;1GB / 4.84MB;0B / 254kB;35 ;15:37:11
great_meninsky;99.94%;5.02%;6.306GiB / 125.6GiB;1GB / 4.84MB;0B / 254kB;35 ;15:37:13
great_meninsky;100.26%;5.02%;6.306GiB / 125.6GiB;1GB / 4.84MB;0B / 254kB;35 ;15:37:16
great_meninsky;100.01%;5.02%;6.306GiB / 125.6GiB;1GB / 4.84MB;0B / 254kB;35 ;15:37:18
great_meninsky;100.49%;5.02%;6.306GiB / 125.6GiB;1GB / 4.84MB;0B / 254kB;35 ;15:37:21
great_meninsky;100.33%;5.02%;6.306GiB / 125.6GiB;1GB / 4.84MB;0B / 254kB;35 ;15:37:24
great_meninsky;99.96%;5.02%;6.306GiB / 125.6GiB;1GB / 4.84MB;0B / 254kB;35 ;15:37:26
great_meninsky;99.99%;5.02%;6.306GiB / 125.6GiB;1GB / 4.84MB;0B / 254kB;35 ;15:37:29
