laughing_stonebraker;0.13%;0.26%;336.8MiB / 125.6GiB;3.55kB / 0B;0B / 0B;34 ;15:16:41
laughing_stonebraker;0.13%;0.26%;336.8MiB / 125.6GiB;3.77kB / 0B;0B / 0B;34 ;15:16:44
laughing_stonebraker;0.13%;0.26%;336.8MiB / 125.6GiB;4.11kB / 0B;0B / 0B;34 ;15:16:46
laughing_stonebraker;0.12%;0.26%;336.8MiB / 125.6GiB;4.11kB / 0B;0B / 0B;34 ;15:16:49
laughing_stonebraker;100.16%;0.31%;397.1MiB / 125.6GiB;34.6kB / 388kB;0B / 0B;35 ;15:16:51
laughing_stonebraker;100.58%;0.41%;528.8MiB / 125.6GiB;35.2kB / 390kB;0B / 0B;35 ;15:16:54
laughing_stonebraker;0.15%;0.41%;528.9MiB / 125.6GiB;38.9kB / 750kB;0B / 254kB;35 ;15:16:57
laughing_stonebraker;0.13%;0.41%;528.9MiB / 125.6GiB;38.9kB / 750kB;0B / 254kB;35 ;15:16:59
laughing_stonebraker;0.13%;0.41%;528.9MiB / 125.6GiB;38.9kB / 750kB;0B / 254kB;35 ;15:17:02
laughing_stonebraker;0.14%;0.41%;528.9MiB / 125.6GiB;38.9kB / 750kB;0B / 254kB;35 ;15:17:05
laughing_stonebraker;0.14%;0.41%;528.9MiB / 125.6GiB;38.9kB / 750kB;0B / 254kB;35 ;15:17:07
laughing_stonebraker;0.14%;0.41%;528.9MiB / 125.6GiB;38.9kB / 750kB;0B / 254kB;35 ;15:17:10
laughing_stonebraker;184.98%;0.78%;998MiB / 125.6GiB;527MB / 2.85MB;0B / 254kB;35 ;15:17:12
laughing_stonebraker;101.07%;0.84%;1.058GiB / 125.6GiB;603MB / 3.17MB;0B / 254kB;35 ;15:17:15
laughing_stonebraker;100.42%;0.85%;1.063GiB / 125.6GiB;603MB / 3.18MB;0B / 254kB;35 ;15:17:18
laughing_stonebraker;100.54%;0.89%;1.118GiB / 125.6GiB;603MB / 3.18MB;0B / 254kB;35 ;15:17:20
laughing_stonebraker;100.47%;0.96%;1.204GiB / 125.6GiB;603MB / 3.18MB;0B / 254kB;35 ;15:17:23
